"country_or_area","year","unit","geothermal","hydro","nuclear_electricity","solar_electricity","tide_wave_and_ocean_electricity","wind_electricity","total","alpha.3"
"France",1996,"Kilowatt-hours, Million",0,70282,397340,1,491,7,468121,"FRA"
"France",2000,"Kilowatt-hours, Million",0,71133,415162,5,507,48,486855,"FRA"
"France",2007,"Kilowatt-hours, Million",0,63260,439730,27,465,4070,507552,"FRA"
"France",1997,"Kilowatt-hours, Million",0,67559,395483,2,510,11,463565,"FRA"
"France",2001,"Kilowatt-hours, Million",0,78511,421076,6,485,131,500209,"FRA"
"French Guiana",2010,"Kilowatt-hours, Million",0,469,0,1,0,0,470,"GUF"
"French Guiana",1999,"Kilowatt-hours, Million",0,270,0,0,0,0,270,"GUF"
"French Guiana",2006,"Kilowatt-hours, Million",0,526,0,0,0,0,526,"GUF"
"French Guiana",1994,"Kilowatt-hours, Million",0,96,0,0,0,0,96,"GUF"
"French Guiana",2014,"Kilowatt-hours, Million",0,500,0,51,0,0,551,"GUF"
"French Guiana",1998,"Kilowatt-hours, Million",0,53,0,0,0,0,53,"GUF"
"French Guiana",1995,"Kilowatt-hours, Million",0,130,0,0,0,0,130,"GUF"
"French Guiana",2007,"Kilowatt-hours, Million",0,518,0,0,0,0,518,"GUF"
"French Guiana",2012,"Kilowatt-hours, Million",0,556,0,52,0,0,608,"GUF"
"French Guiana",2011,"Kilowatt-hours, Million",0,469,0,31,0,0,500,"GUF"
"French Guiana",2002,"Kilowatt-hours, Million",0,466,0,0,0,0,466,"GUF"
"French Guiana",2013,"Kilowatt-hours, Million",0,490,0,44,0,0,534,"GUF"
"French Guiana",1997,"Kilowatt-hours, Million",0,220,0,0,0,0,220,"GUF"
"French Guiana",2005,"Kilowatt-hours, Million",0,411,0,0,0,0,411,"GUF"
"French Guiana",2003,"Kilowatt-hours, Million",0,281,0,0,0,0,281,"GUF"
"French Guiana",2004,"Kilowatt-hours, Million",0,345,0,0,0,0,345,"GUF"
"French Guiana",2001,"Kilowatt-hours, Million",0,369,0,0,0,0,369,"GUF"
"French Guiana",1996,"Kilowatt-hours, Million",0,190,0,0,0,0,190,"GUF"
"French Guiana",2009,"Kilowatt-hours, Million",0,510,0,0,0,0,510,"GUF"
"French Guiana",2008,"Kilowatt-hours, Million",0,530,0,0,0,0,530,"GUF"
"French Guiana",2000,"Kilowatt-hours, Million",0,270,0,0,0,0,270,"GUF"
"French Polynesia",2010,"Kilowatt-hours, Million",0,276.205,0,3.4,0,0,279.605,"PYF"
"French Polynesia",1999,"Kilowatt-hours, Million",0,126.059,0,0,0,0,126.059,"PYF"
"French Polynesia",1995,"Kilowatt-hours, Million",0,126,0,0,0,0,126,"PYF"
"French Polynesia",2006,"Kilowatt-hours, Million",0,200.11,0,0,0,0,200.11,"PYF"
"French Polynesia",2008,"Kilowatt-hours, Million",0,210.803,0,3.13,0,0.492,214.425,"PYF"
"French Polynesia",1997,"Kilowatt-hours, Million",0,121,0,0,0,0,121,"PYF"
"French Polynesia",2004,"Kilowatt-hours, Million",0,180.163,0,0,0,0,180.163,"PYF"
"French Polynesia",1996,"Kilowatt-hours, Million",0,118,0,0,0,0,118,"PYF"
"French Polynesia",1994,"Kilowatt-hours, Million",0,97,0,0,0,0,97,"PYF"
"French Polynesia",1998,"Kilowatt-hours, Million",0,177.576,0,0,0,0,177.576,"PYF"
"French Polynesia",2007,"Kilowatt-hours, Million",0,222.747,0,0,0,0,222.747,"PYF"
"French Polynesia",2000,"Kilowatt-hours, Million",0,145,0,0,0,0,145,"PYF"
"French Polynesia",2002,"Kilowatt-hours, Million",0,132,0,0,0,0,132,"PYF"
"French Polynesia",2013,"Kilowatt-hours, Million",0,195.12,0,7,0,0,202.12,"PYF"
"French Polynesia",2011,"Kilowatt-hours, Million",0,224.769,0,3.367,0,0,228.136,"PYF"
"French Polynesia",2012,"Kilowatt-hours, Million",0,209.155,0,6,0,0,215.155,"PYF"
"French Polynesia",2005,"Kilowatt-hours, Million",0,179.913,0,0,0,0,179.913,"PYF"
"French Polynesia",2001,"Kilowatt-hours, Million",0,136,0,0,0,0,136,"PYF"
"French Polynesia",2009,"Kilowatt-hours, Million",0,210.259,0,3.404,0,0.437,214.1,"PYF"
"French Polynesia",2014,"Kilowatt-hours, Million",0,218.69,0,10,0,0,228.69,"PYF"
"French Polynesia",2003,"Kilowatt-hours, Million",0,156.551,0,0,0,0,156.551,"PYF"
"Gabon",2004,"Kilowatt-hours, Million",0,893,0,0,0,0,893,"GAB"
"Gabon",2009,"Kilowatt-hours, Million",0,944,0,0,0,0,944,"GAB"
"Gabon",1995,"Kilowatt-hours, Million",0,791,0,0,0,0,791,"GAB"
"Gabon",2014,"Kilowatt-hours, Million",0,795,0,2,0,0,797,"GAB"
"Gabon",2003,"Kilowatt-hours, Million",0,900,0,0,0,0,900,"GAB"
"Gabon",1994,"Kilowatt-hours, Million",0,746,0,0,0,0,746,"GAB"
"Gabon",1999,"Kilowatt-hours, Million",0,831,0,0,0,0,831,"GAB"
"Gabon",2008,"Kilowatt-hours, Million",0,894,0,0,0,0,894,"GAB"
"Gabon",1998,"Kilowatt-hours, Million",0,812,0,0,0,0,812,"GAB"
"Gabon",2013,"Kilowatt-hours, Million",0,932,0,2,0,0,934,"GAB"
"Gabon",2006,"Kilowatt-hours, Million",0,945,0,0,0,0,945,"GAB"
"Gabon",2011,"Kilowatt-hours, Million",0,840,0,0,0,0,840,"GAB"
"Gabon",1996,"Kilowatt-hours, Million",0,770,0,0,0,0,770,"GAB"
"Gabon",1997,"Kilowatt-hours, Million",0,809,0,0,0,0,809,"GAB"
"Gabon",2012,"Kilowatt-hours, Million",0,908,0,3,0,0,911,"GAB"
"Gabon",2007,"Kilowatt-hours, Million",0,801,0,0,0,0,801,"GAB"
"Gabon",2005,"Kilowatt-hours, Million",0,812,0,0,0,0,812,"GAB"
"Gabon",2002,"Kilowatt-hours, Million",0,923,0,0,0,0,923,"GAB"
"Gabon",2010,"Kilowatt-hours, Million",0,907,0,0,0,0,907,"GAB"
"Gabon",2000,"Kilowatt-hours, Million",0,803,0,0,0,0,803,"GAB"
"Gabon",2001,"Kilowatt-hours, Million",0,878,0,0,0,0,878,"GAB"
"Georgia",2013,"Kilowatt-hours, Million",0,8271,0,0,0,0,8271,"GEO"
"Georgia",2010,"Kilowatt-hours, Million",0,9375,0,0,0,0,9375,"GEO"
"Georgia",1995,"Kilowatt-hours, Million",0,5203,0,0,0,0,5203,"GEO"
"Georgia",1994,"Kilowatt-hours, Million",0,6772,0,0,0,0,6772,"GEO"
"Georgia",1996,"Kilowatt-hours, Million",0,6000,0,0,0,0,6000,"GEO"
"Georgia",2009,"Kilowatt-hours, Million",0,7417,0,0,0,0,7417,"GEO"
"Georgia",2003,"Kilowatt-hours, Million",0,6526,0,0,0,0,6526,"GEO"
"Georgia",1998,"Kilowatt-hours, Million",0,6372,0,0,0,0,6372,"GEO"
"Georgia",2005,"Kilowatt-hours, Million",0,6236,0,0,0,0,6236,"GEO"
"Georgia",2012,"Kilowatt-hours, Million",0,7221,0,0,0,0,7221,"GEO"
"Georgia",2000,"Kilowatt-hours, Million",0,5860,0,0,0,0,5860,"GEO"
"Georgia",1999,"Kilowatt-hours, Million",0,6442,0,0,0,0,6442,"GEO"
"Georgia",2011,"Kilowatt-hours, Million",0,7892,0,0,0,0,7892,"GEO"
"Georgia",2002,"Kilowatt-hours, Million",0,6767,0,0,0,0,6767,"GEO"
"Georgia",2008,"Kilowatt-hours, Million",0,7162,0,0,0,0,7162,"GEO"
"Georgia",2014,"Kilowatt-hours, Million",0,8334,0,0,0,0,8334,"GEO"
"Georgia",2006,"Kilowatt-hours, Million",0,5390,0,0,0,0,5390,"GEO"
"Georgia",1997,"Kilowatt-hours, Million",0,6047,0,0,0,0,6047,"GEO"
"Georgia",2007,"Kilowatt-hours, Million",0,6816,0,0,0,0,6816,"GEO"
"Georgia",2004,"Kilowatt-hours, Million",0,6049,0,0,0,0,6049,"GEO"
"Georgia",2001,"Kilowatt-hours, Million",0,5542,0,0,0,0,5542,"GEO"
"Germany",1995,"Kilowatt-hours, Million",0,26250,153091,7,0,1712,181060,"DEU"
"Germany",1998,"Kilowatt-hours, Million",0,21234,161644,35,0,4593,187506,"DEU"
"Germany",1996,"Kilowatt-hours, Million",0,26638,160016,12,0,2078,188744,"DEU"
"Germany",2013,"Kilowatt-hours, Million",80,28782,97290,31010,0,51708,208870,"DEU"
"Germany",2008,"Kilowatt-hours, Million",18,26469,148495,4420,0,40574,219976,"DEU"
"Germany",1997,"Kilowatt-hours, Million",0,20900,170328,18,0,3034,194280,"DEU"
"Germany",2011,"Kilowatt-hours, Million",19,23511,107971,19599,0,48883,199983,"DEU"
"Germany",1994,"Kilowatt-hours, Million",0,23885,150703,7,0,1428,176023,"DEU"
"Germany",2010,"Kilowatt-hours, Million",28,27353,140556,11729,0,37793,217459,"DEU"
"Germany",2000,"Kilowatt-hours, Million",0,25962,169606,60,0,9352,204980,"DEU"
"Germany",2002,"Kilowatt-hours, Million",0,27864,164842,188,0,15856,208750,"DEU"
"Germany",2003,"Kilowatt-hours, Million",0,22897,165060,313,0,18713,206983,"DEU"
"Germany",1999,"Kilowatt-hours, Million",0,23402,170004,30,0,5528,198964,"DEU"
"Germany",2005,"Kilowatt-hours, Million",0,26417,163055,1282,0,27229,217983,"DEU"
"Germany",2001,"Kilowatt-hours, Million",0,27253,171305,116,0,10456,209130,"DEU"
"Germany",2014,"Kilowatt-hours, Million",98,25444,97129,36056,0,57357,216084,"DEU"
"Germany",2009,"Kilowatt-hours, Million",19,24682,134932,6584,0,38647,204864,"DEU"
"Germany",2007,"Kilowatt-hours, Million",0,28084,140534,3075,0,39713,211406,"DEU"
"Germany",2004,"Kilowatt-hours, Million",0,26460,167065,557,0,25509,219591,"DEU"
"Germany",2012,"Kilowatt-hours, Million",25,27849,99460,26380,0,50670,204384,"DEU"
"Germany",2006,"Kilowatt-hours, Million",0,26768,167269,2220,0,30710,226967,"DEU"
"Ghana",2013,"Kilowatt-hours, Million",0,8233,0,0,0,0,8233,"GHA"
"Ghana",2010,"Kilowatt-hours, Million",0,6996,0,0,0,0,6996,"GHA"
"Ghana",2006,"Kilowatt-hours, Million",0,5619,0,0,0,0,5619,"GHA"
"Ghana",1994,"Kilowatt-hours, Million",0,6336,0,0,0,0,6336,"GHA"
"Ghana",1999,"Kilowatt-hours, Million",0,5169,0,0,0,0,5169,"GHA"
"Ghana",2011,"Kilowatt-hours, Million",0,7561,0,0,0,0,7561,"GHA"
"Ghana",2002,"Kilowatt-hours, Million",0,5036,0,0,0,0,5036,"GHA"
"Ghana",1998,"Kilowatt-hours, Million",0,3830,0,0,0,0,3830,"GHA"
"Ghana",1995,"Kilowatt-hours, Million",0,6165,0,0,0,0,6165,"GHA"
"Ghana",2008,"Kilowatt-hours, Million",0,6196,0,0,0,0,6196,"GHA"
"Ghana",1997,"Kilowatt-hours, Million",0,6865,0,0,0,0,6865,"GHA"
"Ghana",1996,"Kilowatt-hours, Million",0,6625,0,0,0,0,6625,"GHA"
"Ghana",2009,"Kilowatt-hours, Million",0,6877,0,0,0,0,6877,"GHA"
"Ghana",2003,"Kilowatt-hours, Million",0,3885,0,0,0,0,3885,"GHA"
"Ghana",2001,"Kilowatt-hours, Million",0,6608,0,0,0,0,6608,"GHA"
"Ghana",2014,"Kilowatt-hours, Million",0,8387,0,0,0,0,8387,"GHA"
"Ghana",2000,"Kilowatt-hours, Million",0,6606,0,0,0,0,6606,"GHA"
"Ghana",2012,"Kilowatt-hours, Million",0,8071,0,0,0,0,8071,"GHA"
"Ghana",2007,"Kilowatt-hours, Million",0,3727,0,0,0,0,3727,"GHA"
"Ghana",2004,"Kilowatt-hours, Million",0,5281,0,0,0,0,5281,"GHA"
"Ghana",2005,"Kilowatt-hours, Million",0,5629,0,0,0,0,5629,"GHA"
"Greece",2010,"Kilowatt-hours, Million",0,7485,0,158,0,2714,10357,"GRC"
"Greece",2013,"Kilowatt-hours, Million",0,6384,0,3648,0,4139,14171,"GRC"
"Greece",1994,"Kilowatt-hours, Million",0,2842,0,0,0,37,2879,"GRC"
"Greece",2006,"Kilowatt-hours, Million",0,6475,0,1,0,1699,8175,"GRC"
"Greece",1999,"Kilowatt-hours, Million",0,4829,0,0,0,162,4991,"GRC"
"Greece",1996,"Kilowatt-hours, Million",0,4504,0,0,0,38,4542,"GRC"
"Greece",2008,"Kilowatt-hours, Million",0,4149,0,5,0,2242,6396,"GRC"
"Greece",1995,"Kilowatt-hours, Million",0,3782,0,0,0,34,3816,"GRC"
"Greece",1998,"Kilowatt-hours, Million",0,3866,0,0,0,70,3936,"GRC"
"Greece",2014,"Kilowatt-hours, Million",0,4607,0,3792,0,3689,12088,"GRC"
"Greece",2009,"Kilowatt-hours, Million",0,5645,0,50,0,2543,8238,"GRC"
"Greece",2005,"Kilowatt-hours, Million",0,5610,0,1,0,1266,6877,"GRC"
"Greece",1997,"Kilowatt-hours, Million",0,4096,0,0,0,36,4132,"GRC"
"Greece",2004,"Kilowatt-hours, Million",0,5205,0,1,0,1121,6327,"GRC"
"Greece",2000,"Kilowatt-hours, Million",0,4111,0,0,0,451,4562,"GRC"
"Greece",2012,"Kilowatt-hours, Million",0,4591,0,1694,0,3850,10135,"GRC"
"Greece",2003,"Kilowatt-hours, Million",0,5332,0,0,0,1021,6353,"GRC"
"Greece",2001,"Kilowatt-hours, Million",0,2725,0,0,0,756,3481,"GRC"
"Greece",2007,"Kilowatt-hours, Million",0,3376,0,1,0,1818,5195,"GRC"
"Greece",2002,"Kilowatt-hours, Million",0,3463,0,0,0,651,4114,"GRC"
"Greece",2011,"Kilowatt-hours, Million",0,4275,0,610,0,3315,8200,"GRC"
"Greenland",2003,"Kilowatt-hours, Million",0,179.7,0,0,0,0,179.7,"GRL"
"Greenland",2000,"Kilowatt-hours, Million",0,171.1,0,0,0,0,171.1,"GRL"
"Greenland",2011,"Kilowatt-hours, Million",0,338,0,0,0,0,338,"GRL"
"Greenland",2006,"Kilowatt-hours, Million",0,196.1,0,0,0,0,196.1,"GRL"
"Greenland",2005,"Kilowatt-hours, Million",0,203.1,0,0,0,0,203.1,"GRL"
"Greenland",2012,"Kilowatt-hours, Million",0,344.5633,0,0,0,0,344.5633,"GRL"
"Greenland",1999,"Kilowatt-hours, Million",0,171.4,0,0,0,0,171.4,"GRL"
"Greenland",2009,"Kilowatt-hours, Million",0,265.2245,0,0,0,0,265.2245,"GRL"
"Greenland",2007,"Kilowatt-hours, Million",0,203.9,0,0,0,0,203.9,"GRL"
"Greenland",2004,"Kilowatt-hours, Million",0,191.9,0,0,0,0,191.9,"GRL"
"Greenland",2008,"Kilowatt-hours, Million",0,201.9,0,0,0,0,201.9,"GRL"
"Greenland",2002,"Kilowatt-hours, Million",0,181.7,0,0,0,0,181.7,"GRL"
"Greenland",2014,"Kilowatt-hours, Million",0,396.3594,0,0,0,0,396.3594,"GRL"
"Greenland",2010,"Kilowatt-hours, Million",0,296,0,0,0,0,296,"GRL"
"Greenland",2013,"Kilowatt-hours, Million",0,377.5015,0,0,0,0,377.5015,"GRL"
"Greenland",2001,"Kilowatt-hours, Million",0,157.5,0,0,0,0,157.5,"GRL"
"Guadeloupe",1994,"Kilowatt-hours, Million",15,0,0,0,0,0,15,"GLP"
"Guadeloupe",1999,"Kilowatt-hours, Million",15,0,0,0,0,0,15,"GLP"
"Guadeloupe",1998,"Kilowatt-hours, Million",15,0,0,0,0,0,15,"GLP"
"Guadeloupe",2014,"Kilowatt-hours, Million",75,22,0,95,0,54,246,"GLP"
"Guadeloupe",1996,"Kilowatt-hours, Million",15,0,0,0,0,0,15,"GLP"
"Guadeloupe",1995,"Kilowatt-hours, Million",15,0,0,0,0,0,15,"GLP"
"Guadeloupe",1997,"Kilowatt-hours, Million",15,0,0,0,0,0,15,"GLP"
"Guadeloupe",2005,"Kilowatt-hours, Million",46,13,0,3,0,47,109,"GLP"
"Guadeloupe",2013,"Kilowatt-hours, Million",81,19,0,99,0,57,256,"GLP"
"Guadeloupe",2001,"Kilowatt-hours, Million",15,0,0,0,0,0,15,"GLP"
"Guadeloupe",2012,"Kilowatt-hours, Million",50,14,0,91,0,52,207,"GLP"
"Guadeloupe",2007,"Kilowatt-hours, Million",49,14,0,3,0,51,117,"GLP"
"Guadeloupe",2008,"Kilowatt-hours, Million",49,14,0,3,0,51,117,"GLP"
"Guadeloupe",2011,"Kilowatt-hours, Million",51,14,0,94,0,53,212,"GLP"
"Guadeloupe",2006,"Kilowatt-hours, Million",47,13,0,3,0,48,111,"GLP"
"Guadeloupe",2010,"Kilowatt-hours, Million",52,14,0,55,0,54,175,"GLP"
"Guadeloupe",2003,"Kilowatt-hours, Million",15,0,0,0,0,0,15,"GLP"
"Guadeloupe",2004,"Kilowatt-hours, Million",46,13,0,0,0,0,59,"GLP"
"Guadeloupe",2009,"Kilowatt-hours, Million",50,14,0,40,0,51,155,"GLP"
"Guadeloupe",2000,"Kilowatt-hours, Million",15,0,0,0,0,0,15,"GLP"
"Guadeloupe",2002,"Kilowatt-hours, Million",15,0,0,0,0,0,15,"GLP"
"Guatemala",2013,"Kilowatt-hours, Million",212.3,4659.9,0,0,0,0,4872.2,"GTM"
"Guatemala",2014,"Kilowatt-hours, Million",247,4852.9,0,7,0,0,5106.9,"GTM"
"Guatemala",2004,"Kilowatt-hours, Million",0,3784,0,0,0,0,3784,"GTM"
"Guatemala",1994,"Kilowatt-hours, Million",0,2042,0,0,0,0,2042,"GTM"
"Guatemala",1997,"Kilowatt-hours, Million",0,2103,0,0,0,0,2103,"GTM"
"Guatemala",1995,"Kilowatt-hours, Million",0,1904,0,0,0,0,1904,"GTM"
"Guatemala",2000,"Kilowatt-hours, Million",0,2286,0,0,0,0,2286,"GTM"
"Guatemala",2006,"Kilowatt-hours, Million",163,3556,0,0,0,0,3719,"GTM"
"Guatemala",2012,"Kilowatt-hours, Million",246,4458.6,0,0,0,0,4704.6,"GTM"
"Guatemala",1998,"Kilowatt-hours, Million",0,1615,0,0,0,0,1615,"GTM"
"Guatemala",2011,"Kilowatt-hours, Million",246,4175.4,0,0,0,0,4421.4,"GTM"
"Guatemala",2008,"Kilowatt-hours, Million",294,3675,0,0,0,0,3969,"GTM"
"Guatemala",1996,"Kilowatt-hours, Million",0,2300,0,0,0,0,2300,"GTM"
"Guatemala",2005,"Kilowatt-hours, Million",146,3799,0,0,0,0,3945,"GTM"
"Guatemala",2010,"Kilowatt-hours, Million",271,3849.4,0,0,0,0,4120.4,"GTM"
"Guatemala",1999,"Kilowatt-hours, Million",0,2082,0,0,0,0,2082,"GTM"
"Guatemala",2003,"Kilowatt-hours, Million",0,2505,0,0,0,0,2505,"GTM"
"Guatemala",2002,"Kilowatt-hours, Million",0,1702,0,0,0,0,1702,"GTM"
"Guatemala",2007,"Kilowatt-hours, Million",263,3031,0,0,0,0,3294,"GTM"
"Guatemala",2009,"Kilowatt-hours, Million",387,2942,0,0,0,0,3329,"GTM"
"Guatemala",2001,"Kilowatt-hours, Million",0,1927,0,0,0,0,1927,"GTM"
"Guinea",1994,"Kilowatt-hours, Million",0,184,0,0,0,0,184,"GIN"
"Guinea",2013,"Kilowatt-hours, Million",0,482,0,0,0,0,482,"GIN"
"Guinea",1995,"Kilowatt-hours, Million",0,185,0,0,0,0,185,"GIN"
"Guinea",2014,"Kilowatt-hours, Million",0,490,0,0,0,0,490,"GIN"
"Guinea",2009,"Kilowatt-hours, Million",0,462,0,0,0,0,462,"GIN"
"Guinea",2000,"Kilowatt-hours, Million",0,511,0,0,0,0,511,"GIN"
"Guinea",2010,"Kilowatt-hours, Million",0,474,0,0,0,0,474,"GIN"
"Guinea",2004,"Kilowatt-hours, Million",0,555,0,0,0,0,555,"GIN"
"Guinea",1998,"Kilowatt-hours, Million",0,413,0,0,0,0,413,"GIN"
"Guinea",2012,"Kilowatt-hours, Million",0,491,0,0,0,0,491,"GIN"
"Guinea",2008,"Kilowatt-hours, Million",0,495,0,0,0,0,495,"GIN"
"Guinea",2001,"Kilowatt-hours, Million",0,552,0,0,0,0,552,"GIN"
"Guinea",2007,"Kilowatt-hours, Million",0,538,0,0,0,0,538,"GIN"
"Guinea",2005,"Kilowatt-hours, Million",0,494,0,0,0,0,494,"GIN"
"Guinea",1999,"Kilowatt-hours, Million",0,431,0,0,0,0,431,"GIN"
"Guinea",2011,"Kilowatt-hours, Million",0,414,0,0,0,0,414,"GIN"
"Guinea",2003,"Kilowatt-hours, Million",0,400,0,0,0,0,400,"GIN"
"Guinea",1997,"Kilowatt-hours, Million",0,288,0,0,0,0,288,"GIN"
"Guinea",2002,"Kilowatt-hours, Million",0,595,0,0,0,0,595,"GIN"
"Guinea",2006,"Kilowatt-hours, Million",0,461,0,0,0,0,461,"GIN"
"Guinea",1996,"Kilowatt-hours, Million",0,275,0,0,0,0,275,"GIN"
"Guyana",1997,"Kilowatt-hours, Million",0,5,0,0,0,0,5,"GUY"
"Guyana",1996,"Kilowatt-hours, Million",0,5,0,0,0,0,5,"GUY"
"Guyana",1998,"Kilowatt-hours, Million",0,5,0,0,0,0,5,"GUY"
"Guyana",1994,"Kilowatt-hours, Million",0,5,0,0,0,0,5,"GUY"
"Guyana",1995,"Kilowatt-hours, Million",0,5,0,0,0,0,5,"GUY"
"Haiti",1996,"Kilowatt-hours, Million",0,255,0,0,0,0,255,"HTI"
"Haiti",2000,"Kilowatt-hours, Million",0,283,0,0,0,0,283,"HTI"
"Haiti",2001,"Kilowatt-hours, Million",0,283,0,0,0,0,283,"HTI"
"Haiti",1995,"Kilowatt-hours, Million",0,225,0,0,0,0,225,"HTI"
"Haiti",2013,"Kilowatt-hours, Million",0,141,0,0,0,0,141,"HTI"
"Haiti",2014,"Kilowatt-hours, Million",0,90,0,0,0,0,90,"HTI"
"Haiti",1997,"Kilowatt-hours, Million",0,255,0,0,0,0,255,"HTI"
"Haiti",2009,"Kilowatt-hours, Million",0,207,0,0,0,0,207,"HTI"
"Haiti",1999,"Kilowatt-hours, Million",0,405,0,0,0,0,405,"HTI"
"Haiti",2002,"Kilowatt-hours, Million",0,260,0,0,0,0,260,"HTI"
"Haiti",2010,"Kilowatt-hours, Million",0,177,0,0,0,0,177,"HTI"
"Haiti",2011,"Kilowatt-hours, Million",0,121,0,0,0,0,121,"HTI"
"Haiti",2004,"Kilowatt-hours, Million",0,260,0,0,0,0,260,"HTI"
"Haiti",1994,"Kilowatt-hours, Million",0,200,0,0,0,0,200,"HTI"
"Haiti",1998,"Kilowatt-hours, Million",0,306,0,0,0,0,306,"HTI"
"Haiti",2005,"Kilowatt-hours, Million",0,265,0,0,0,0,265,"HTI"
"Haiti",2008,"Kilowatt-hours, Million",0,181,0,0,0,0,181,"HTI"
"Haiti",2003,"Kilowatt-hours, Million",0,255,0,0,0,0,255,"HTI"
"Haiti",2012,"Kilowatt-hours, Million",0,221,0,0,0,0,221,"HTI"
"Haiti",2006,"Kilowatt-hours, Million",0,271,0,0,0,0,271,"HTI"
"Haiti",2007,"Kilowatt-hours, Million",0,154,0,0,0,0,154,"HTI"
"Honduras",2002,"Kilowatt-hours, Million",0,2455,0,0,0,0,2455,"HND"
"Honduras",2011,"Kilowatt-hours, Million",0,2815,0,0,0,117,2932,"HND"
"Honduras",2000,"Kilowatt-hours, Million",0,2260,0,0,0,0,2260,"HND"
"Honduras",1996,"Kilowatt-hours, Million",0,2158,0,0,0,0,2158,"HND"
"Honduras",2010,"Kilowatt-hours, Million",0,3080,0,0,0,0,3080,"HND"
"Honduras",1999,"Kilowatt-hours, Million",0,2130,0,0,0,0,2130,"HND"
"Honduras",2013,"Kilowatt-hours, Million",0,2739,0,0,0,310,3049,"HND"
"Honduras",2012,"Kilowatt-hours, Million",0,2787,0,0,0,338,3125,"HND"
"Honduras",2009,"Kilowatt-hours, Million",0,2797,0,0,0,0,2797,"HND"
"Honduras",1997,"Kilowatt-hours, Million",0,1378,0,0,0,0,1378,"HND"
"Honduras",2001,"Kilowatt-hours, Million",0,2376,0,0,0,0,2376,"HND"
"Honduras",2014,"Kilowatt-hours, Million",0,2602,0,0,0,398,3000,"HND"
"Honduras",2005,"Kilowatt-hours, Million",0,1718,0,0,0,0,1718,"HND"
"Honduras",2003,"Kilowatt-hours, Million",0,2174,0,0,0,0,2174,"HND"
"Honduras",1995,"Kilowatt-hours, Million",0,2093,0,0,0,0,2093,"HND"
"Honduras",2004,"Kilowatt-hours, Million",0,2348,0,0,0,0,2348,"HND"
"Honduras",1998,"Kilowatt-hours, Million",0,1923,0,0,0,0,1923,"HND"
"Honduras",1994,"Kilowatt-hours, Million",0,2447,0,0,0,0,2447,"HND"
"Honduras",2007,"Kilowatt-hours, Million",0,2214,0,0,0,0,2214,"HND"
"Honduras",2008,"Kilowatt-hours, Million",0,2291,0,0,0,0,2291,"HND"
"Honduras",2006,"Kilowatt-hours, Million",0,2070,0,0,0,0,2070,"HND"
"Hungary",2010,"Kilowatt-hours, Million",0,188,15761,1,0,534,16484,"HUN"
"Hungary",1996,"Kilowatt-hours, Million",0,207,14180,0,0,0,14387,"HUN"
"Hungary",1999,"Kilowatt-hours, Million",0,181,14096,0,0,0,14277,"HUN"
"Hungary",2009,"Kilowatt-hours, Million",0,228,15426,1,0,331,15986,"HUN"
"Hungary",2008,"Kilowatt-hours, Million",0,213,14818,1,0,205,15237,"HUN"
"Hungary",2002,"Kilowatt-hours, Million",0,194,13953,0,0,1,14148,"HUN"
"Hungary",2000,"Kilowatt-hours, Million",0,178,14180,0,0,0,14358,"HUN"
"Hungary",2011,"Kilowatt-hours, Million",0,222,15685,1,0,626,16534,"HUN"
"Hungary",2007,"Kilowatt-hours, Million",0,210,14677,0,0,110,14997,"HUN"
"Hungary",1994,"Kilowatt-hours, Million",0,161,14049,0,0,0,14210,"HUN"
"Hungary",2003,"Kilowatt-hours, Million",0,171,11013,0,0,4,11188,"HUN"
"Hungary",2001,"Kilowatt-hours, Million",0,186,14126,0,0,1,14313,"HUN"
"Hungary",1998,"Kilowatt-hours, Million",0,155,13949,0,0,0,14104,"HUN"
"Hungary",2006,"Kilowatt-hours, Million",0,186,13461,0,0,43,13690,"HUN"
"Hungary",1995,"Kilowatt-hours, Million",0,163,14026,0,0,0,14189,"HUN"
"Hungary",2013,"Kilowatt-hours, Million",0,213,15370,25,0,718,16326,"HUN"
"Hungary",1997,"Kilowatt-hours, Million",0,216,13968,0,0,0,14184,"HUN"
"Hungary",2012,"Kilowatt-hours, Million",0,213,15793,8,0,770,16784,"HUN"
"Hungary",2004,"Kilowatt-hours, Million",0,205,11915,0,0,6,12126,"HUN"
"Hungary",2005,"Kilowatt-hours, Million",0,202,13834,0,0,10,14046,"HUN"
"Hungary",2014,"Kilowatt-hours, Million",0,302,15649,56,0,657,16664,"HUN"
"Iceland",2009,"Kilowatt-hours, Million",4553,12279,0,0,0,0,16832,"ISL"
"Iceland",2013,"Kilowatt-hours, Million",5245,12863,0,0,0,3,18111,"ISL"
"Iceland",1998,"Kilowatt-hours, Million",655,5621,0,0,0,0,6276,"ISL"
"Iceland",2001,"Kilowatt-hours, Million",1451,6578,0,0,0,0,8029,"ISL"
"Iceland",2003,"Kilowatt-hours, Million",1406,7088,0,0,0,0,8494,"ISL"
"Iceland",1999,"Kilowatt-hours, Million",1136,6047,0,0,0,0,7183,"ISL"
"Iceland",2011,"Kilowatt-hours, Million",4702,12507,0,0,0,0,17209,"ISL"
"Iceland",2002,"Kilowatt-hours, Million",1433,6977,0,0,0,0,8410,"ISL"
"Iceland",2004,"Kilowatt-hours, Million",1483,7134,0,0,0,0,8617,"ISL"
"Iceland",2000,"Kilowatt-hours, Million",1323,6356,0,0,0,0,7679,"ISL"
